customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00172,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),114.43,7537.43,Yes
CUST-00173,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.51,1023.36,Yes
CUST-00174,Female,0,No,No,58,Yes,No,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),89.08,5129.02,No
CUST-00175,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),105.31,1177.97,No
CUST-00176,Male,0,Yes,No,71,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),51.89,3699.76,No
CUST-00177,Male,0,Yes,No,18,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),39.27,714.54,No
CUST-00178,Male,0,No,No,56,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Mailed check,61.83,3453.31,No
CUST-00179,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,77.75,2478.79,Yes
CUST-00180,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,One year,Yes,Electronic check,73.76,1498.38,No
CUST-00181,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,40.04,558.17,No
CUST-00182,Female,0,No,No,23,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,44.87,943.41,Yes
CUST-00183,Male,0,No,No,48,No,No,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),110.57,5281.41,No
CUST-00184,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),26.11,726.06,No
CUST-00185,Male,0,No,No,10,Yes,No,No,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),68.41,631.75,No
CUST-00186,Female,1,No,Yes,59,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.47,3767.23,Yes
CUST-00187,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),56.34,3647.36,No
CUST-00188,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No,No,No,Yes,Yes,Two year,No,Mailed check,96.36,5873.67,No
CUST-00189,Female,0,No,Yes,4,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,110.26,485.43,Yes
CUST-00190,Male,0,No,Yes,35,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,117.73,4097.05,No
CUST-00191,Male,0,No,No,63,Yes,No,No,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,30.27,1878.57,No
CUST-00192,Male,0,No,No,31,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),22.29,606.29,No
CUST-00193,Male,0,No,No,70,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,45.53,3171.48,No
CUST-00194,Male,0,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,86.25,5601.64,No
CUST-00195,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,58.45,598.47,No
CUST-00196,Female,0,No,No,20,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,64.59,1412.86,No
CUST-00197,Female,1,No,No,39,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,117.94,4670.07,Yes
CUST-00198,Male,0,No,No,41,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),67.13,2799.53,Yes
CUST-00199,Male,1,Yes,No,71,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,109.53,7828.39,Yes
CUST-00200,Male,0,Yes,Yes,45,Yes,No,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),59.17,2635.78,Yes
CUST-00201,Female,1,Yes,No,40,Yes,No,No,No,No,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,62.02,2492.83,No
CUST-00202,Male,1,Yes,No,3,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.15,324.19,Yes
CUST-00203,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),108.14,1439.33,No
CUST-00204,Female,0,No,No,13,Yes,No,No,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,99.29,1339.38,Yes
CUST-00205,Male,0,No,Yes,52,No,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.14,3406.91,No
CUST-00206,Female,0,No,Yes,28,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),87.8,2433.71,No
CUST-00207,Female,0,Yes,Yes,22,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,44.38,964.96,No
CUST-00208,Female,0,No,No,30,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),25.72,826.26,No
CUST-00209,Male,0,Yes,No,70,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,One year,No,Mailed check,33.8,2317.74,No
CUST-00210,Male,0,Yes,No,60,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),20.41,1253.35,Yes
CUST-00211,Male,1,No,Yes,22,Yes,No,No,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,62.45,1439.87,Yes
CUST-00212,Male,0,Yes,No,7,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.57,611.41,Yes
CUST-00213,Male,0,Yes,No,15,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),21.34,282.75,No
CUST-00214,Male,0,No,Yes,25,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,23.18,568.52,No
CUST-00215,Male,1,Yes,No,28,Yes,No,DSL,No,No,No internet service,No,No,No,One year,No,Mailed check,70.08,1944.57,No
CUST-00216,Female,0,Yes,Yes,5,Yes,No,No,No,Yes,No,No,No internet service,Yes,One year,No,Mailed check,111.96,643.24,No
CUST-00217,Male,0,No,Yes,36,Yes,No,No,No,No,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),32.14,1043.32,No
CUST-00218,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,85.85,2835.77,No
CUST-00219,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,83.45,3760.91,Yes
CUST-00220,Male,0,No,Yes,60,Yes,No,No,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),48.59,2929.17,No
CUST-00221,Male,1,Yes,Yes,40,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),25.59,974.23,No
CUST-00222,Female,0,No,Yes,17,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,Two year,No,Mailed check,78.92,1441.4,No
CUST-00223,Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),62.33,919.35,No
CUST-00224,Female,1,Yes,Yes,50,Yes,Yes,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),49.2,2456.68,No
CUST-00225,Female,0,No,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),96.01,3468.64,Yes
CUST-00226,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),58.49,789.81,No
CUST-00227,Female,1,Yes,No,67,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),79.71,5319.72,Yes
CUST-00228,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,43.62,1301.95,No
CUST-00229,Male,0,Yes,No,59,Yes,Yes,No,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),25.83,1502.64,No
CUST-00230,Female,0,No,Yes,52,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,33.51,1670.91,Yes
CUST-00231,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.76,1958.51,No
CUST-00232,Female,0,Yes,No,29,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,91.38,2639.31,No
CUST-00233,Female,0,Yes,Yes,63,Yes,No,No,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,76.56,4820.88,No
CUST-00234,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),55.62,706.37,No
CUST-00235,Female,1,Yes,Yes,22,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,Two year,No,Electronic check,65.43,1440.15,No
CUST-00236,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.17,3601.24,No
CUST-00237,Female,1,No,No,27,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),34.92,986.01,No
CUST-00238,Male,0,Yes,No,6,Yes,Yes,No,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,45.18,370.65,No
CUST-00239,Female,0,Yes,No,41,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,45.65,1828.05,No
CUST-00240,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),28.3,192.59,No
CUST-00241,Male,0,No,No,67,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,37.98,2539.38,No
CUST-00242,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.93,3220.73,No
CUST-00243,Male,1,No,Yes,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),40.63,491.13,No
CUST-00244,Male,0,No,Yes,32,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),76.2,2494.16,No
CUST-00245,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,20.4,655.89,No
CUST-00246,Male,0,Yes,Yes,47,Yes,Yes,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.38,1636.89,No
CUST-00247,Male,0,No,Yes,4,Yes,No phone service,No,No,No internet service,No internet service,No internet service,Yes,No,Two year,No,Electronic check,79.16,240.94,No
CUST-00248,Male,0,No,No,60,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,76.44,4633.39,No
CUST-00249,Male,0,No,No,2,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),45.57,49.67,Yes
CUST-00250,Female,0,No,No,23,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.33,1897.63,Yes
CUST-00251,Male,0,No,No,33,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,34.59,1237.2,No
CUST-00252,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),99.75,4102.52,No
CUST-00253,Male,0,No,No,19,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),43.03,843.65,No
CUST-00254,Male,0,No,No,40,Yes,No,No,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,64.73,2617.73,Yes
CUST-00255,Male,1,No,Yes,19,Yes,Yes,No,No,No,No,Yes,No internet service,No,Month-to-month,No,Mailed check,112.73,2180.31,Yes
CUST-00256,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,75.78,362.43,Yes
CUST-00257,Female,0,No,No,56,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,93.23,5276.35,No
CUST-00258,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Credit card (automatic),92.55,3757.51,No
CUST-00259,Male,0,Yes,Yes,24,Yes,Yes,No,No,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,56.14,1378.79,Yes
CUST-00260,Male,1,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,28.02,1058.71,No
CUST-00261,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),52.06,2118.43,No
CUST-00262,Male,0,No,Yes,2,No,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,No,Mailed check,21.38,-43.33,No
CUST-00263,Male,0,No,No,42,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),44.42,1839.52,No
CUST-00264,Male,0,No,Yes,45,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,21.63,990.79,No
CUST-00265,Female,0,No,No,56,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,59.96,3355.87,Yes
CUST-00266,Female,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),18.9,988.12,Yes
CUST-00267,Female,0,No,No,4,Yes,No,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),94.07,396.1,No
CUST-00268,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),114.31,1582.3,No
CUST-00269,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,21.17,803.76,No
CUST-00270,Female,1,No,No,69,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,75.78,5276.16,No
CUST-00271,Female,0,No,No,37,Yes,No phone service,No,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Electronic check,45.05,1603.08,No
CUST-00272,Female,0,No,No,38,Yes,Yes,No,No,Yes,No,Yes,No,No internet service,Two year,No,Electronic check,70.37,2746.76,No
CUST-00273,Female,0,No,No,51,Yes,No,No,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),112.31,5611.77,No
CUST-00274,Male,1,Yes,No,2,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.53,267.02,Yes
CUST-00275,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,92.63,2607.83,No
CUST-00276,Male,1,Yes,No,30,Yes,No,No,No,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),47.34,1461.48,No
CUST-00277,Female,0,Yes,No,65,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.65,6329.75,No
CUST-00278,Male,0,No,Yes,44,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),28.25,1248.06,Yes
CUST-00279,Female,0,No,No,21,Yes,No phone service,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.75,1866.0,No
CUST-00280,Female,0,No,No,9,Yes,No,DSL,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.42,643.31,No
CUST-00281,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,61.72,1216.92,No
CUST-00282,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,66.98,1119.02,Yes
CUST-00283,Male,0,Yes,No,66,Yes,No,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,94.82,6158.99,No
CUST-00284,Female,0,No,No,6,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),49.15,230.63,No
CUST-00285,Male,0,No,No,35,Yes,Yes,No,Yes,Yes,Yes,No internet service,No,No,Two year,Yes,Electronic check,50.35,1874.51,No
CUST-00286,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.03,4641.13,No
CUST-00287,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Mailed check,44.78,1367.01,Yes
CUST-00288,Male,0,No,No,70,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,Two year,No,Credit card (automatic),62.61,4348.56,No
CUST-00289,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,84.03,2293.31,Yes
CUST-00290,Male,0,No,No,71,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,Two year,Yes,Electronic check,116.99,8268.33,No
CUST-00291,Male,1,Yes,No,32,Yes,No phone service,DSL,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,44.2,1409.25,No
CUST-00292,Male,0,Yes,No,58,No,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,44.22,2486.49,No
CUST-00293,Female,0,Yes,Yes,19,Yes,No,No,No,No internet service,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),57.41,1079.61,No
CUST-00294,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.91,2264.26,No
CUST-00295,Female,1,No,No,52,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),110.62,5715.37,Yes
CUST-00296,Female,0,No,Yes,0,Yes,No,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,112.9, ,Yes
CUST-00297,Male,0,No,Yes,33,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.8,1711.99,No
CUST-00298,Male,1,Yes,No,43,Yes,No,No,No,No internet service,No,No,No,Yes,Two year,No,Electronic check,59.73,2642.44,No
CUST-00299,Female,0,No,No,13,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,One year,No,Mailed check,61.63,849.62,No
CUST-00300,Male,0,No,No,36,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),52.89,1942.78,Yes
CUST-00301,Male,0,No,No,34,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),49.54,1673.37,Yes
CUST-00302,Male,0,No,No,58,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,25.14,1469.06,No
CUST-00303,Female,0,No,No,23,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),72.51,1631.69,No
CUST-00304,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.23,5433.02,No
CUST-00305,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),117.16,620.68,No
CUST-00306,Female,1,No,Yes,67,Yes,No,No,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,79.92,5270.11,No
CUST-00307,Female,0,Yes,No,37,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,79.04,2906.75,No
CUST-00308,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,55.04, ,No
CUST-00309,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,23.75,939.77,No
CUST-00310,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.42,2331.13,No
CUST-00311,Male,0,No,Yes,35,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,30.55,1203.11,No
CUST-00312,Female,0,No,No,53,Yes,No,No,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),92.39,4932.56,Yes
CUST-00313,Male,0,Yes,Yes,30,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,93.42,2844.63,No
CUST-00314,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),28.51,771.99,No
CUST-00315,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,45.76,76.69,No
CUST-00316,Male,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,99.99,5789.64,Yes
CUST-00317,Male,0,No,No,60,Yes,No,No,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,114.22,6891.07,No
CUST-00318,Male,0,No,No,5,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),91.06,559.76,Yes
CUST-00319,Female,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),58.13,1109.14,No
CUST-00320,Female,1,No,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,100.72,6025.53,No
